,category,barcode,brand,title,components,url,description,Рекомендации: для кожи головы и типа волос,Фото банки,тип волос,тип кожи,рекомендация,тип волос,тип кожи,фиксация
,Шампунь,,NOAH FOR YOUR NATURAL BEAUTY ,Шампунь для длинных волос детский,"AQUA [WATER], SODIUM COCO-SULFATE, COCAMIDOPROPYL BETAINE, COCO-GLUCOSIDE, SODIUM COCOYL HYDROLYZED WHEAT PROTEIN, HYDROLYZED MILK PROTEIN, ERYTHRITOL, MYRISTYL LACTATE, DECYL GLUCOSIDE, DICAPRYLYL ETHER, GLYCERYL OLEATE, PCA, PARFUM [FRAGRANCE], CITRIC ACID, BENZYL ALCOHOL, SODIUM CHLORIDE, ETHYLHEXYLGLYCERIN, TETRASODIUM GLUTAMATE DIACETATE, SODIUM HYDROXIDE.",https://www.letu.ru/product/noah-for-your-natural-beauty-shampun-dlya-dlinnyh-volos-detskii/125600073,"Нежный детский шампунь идеально подходит для длинных волос. Благодаря растительным ингредиентам, шампунь бережно и деликатно очищает кожу головы и препятствует образованию узлов на волосах, способствуя легкому расчесыванию.
Тип кожи: Для всех типов кожи",,https://www.letu.ru/common/img/pim/2023/09/EX_a3dadf1a-393c-4a4e-8e6a-070322178ebe.jpg,,,,,,
,Шампунь,,NOAH FOR YOUR NATURAL BEAUTY ,Шампунь для ежедневного применения детский,"AQUA [WATER], SODIUM COCO-SULFATE, COCAMIDOPROPYL BETAINE, COCO-GLUCOSIDE, HYDROLYZED MILK PROTEIN, ERYTHRITOL, MYRISTYL LACTATE, DECYL GLUCOSIDE, PARFUM [FRAGRANCE], DICAPRYLYL ETHER, CITRIC ACID, SODIUM CHLORIDE, GLYCERYL OLEATE, BENZYL ALCOHOL, ETHYLHEXYLGLYCERIN, TETRASODIUM GLUTAMATE DIACETATE.",https://www.letu.ru/product/noah-for-your-natural-beauty-shampun-dlya-ezhednevnogo-primeneniya-detskii/125600072,"Детский шампунь идеально подходит для ежедневного применения. Благодаря растительным ингредиентам, шампунь бережно и деликатно очищает кожу головы.
Тип кожи: Для всех типов кожи",,https://www.letu.ru/common/img/pim/2023/09/EX_85c8a95f-054a-4a4e-8dd6-0e6b22687957.jpg,,,,,,
,Бальзам,,NOAH FOR YOUR NATURAL BEAUTY ,Спрей-кондиционер для волос детский,"AQUA [WATER], BEHENAMIDOPROPYL DIMETHYLAMINE, DISTEAROYLETHYL HYDROXYETHYLMONIUM METHOSULFATE, ERYTHRITOL, COCO-CAPRYLATE, PARFUM [FRAGRANCE], MYRISTYL LACTATE, HYDROLYZED MILK PROTEIN, CETEARYL ALCOHOL, DICAPRYLYL ETHER, LAURYL ALCOHOL, CITRIC ACID, TOCOPHEROL, PROPANEDIOL, PHENETHYL ALCOHOL, UNDECYL ALCOHOL.",https://www.letu.ru/product/noah-for-your-natural-beauty-shampun-konditsioner-detskii-2v1/125600074,"Благодаря своей легкой формуле с сахаром и молочными протеинами этот детский кондиционер делает волосы мягкими и увлажненными. Он идеально подходит для длинных и тонких волос, которые склонны к образованию узлов и спутыванию.
Тип кожи

Для всех типов кожи",,https://www.letu.ru/common/img/pim/2023/07/EX_3618eb94-2611-4616-a56a-9644853b6cb6.jpg,,,,,,
,Стайлинг,8034063520115,NOAH FOR YOUR NATURAL BEAUTY ,Воск для волос скульптурирующий 50мл,"AQUA [WATER], COCO-CAPRYLATE, GLYCERIN, CETYL ALCOHOL, PVP, GLYCERYL STEARATE, SODIUM POLYACRYLATE, DISTEAROYLETHYL HYDROXYETHYLMONIUM METHOSULFATE, PHENOXYETHANOL, CETEARYL ALCOHOL, FOENICULUM VULGARE OIL [FOENICULUM VULGARE (FENNEL) OIL], ETHYLHEXYLGLYCERIN, LIMONENE, PELARGONIUM GRAVEOLENS OIL, CITRONELLOL, GERANIOL, LINALOOL.",https://www.letu.ru/product/noah-for-your-natural-beauty-vosk-dlya-volos-skulpturiruyushchii/125600030,"Изготовленный на основе растительных экстрактов, этот воск придает форму, питает и скульптурирует все типы коротких и средних волос. Он идеально подходит для непослушных волос, улучшает их форму, придает объем и блеск. Отлично подходит для экстравагантных образов.",,https://www.letu.ru/common/img/pim/2023/09/EX_96ac6a18-8c27-47c9-9bfb-da6978cc574f.jpg,,,,,,
,Стайлинг,,NOAH FOR YOUR NATURAL BEAUTY ,Гель для волос текстурирующий с мятой и эвкалиптом,"AQUA, PROPYLENE GLYCOL, GLYCERIN, PVP, COCETH-7, PPG-1-PEG-9 LAURYL GLYCOL ETHER, PHENOXYETHANOL, CARBOMER, PEG-40 HYDROGENATED CASTOR OIL, SODIUM HYDROXIDE, EUCALYPTOL, BENZOIC ACID, DISODIUM EDTA, DEHYDROACETIC ACID, MENTHOL, MENTHA PIPERITA OIL, EUCALYPTUS GLOBULUS LEAF OIL, LIMONENE, CAMPHOR.",https://www.letu.ru/product/noah-for-your-natural-beauty-gel-dlya-volos-teksturiruyushchii-s-myatoi-i-evkaliptom/125600029,"Гель с натуральными активными ингредиентами для укладки всех типов волос. Придает объем и блеск, не пересушивая волосы. Идеально подходит для длинных волос, создавая локоны или волны. На коротких и средней длины волосах можно сделать любую укладку. Текстурирующий гель имеет среднюю фиксацию.",,https://www.letu.ru/common/img/pim/2023/09/EX_16c03941-b3c3-47be-bc0e-8e004b324604.jpg,,,,,,
,Бальзам,,NOAH FOR YOUR NATURAL BEAUTY ,Флюид для локонов,"AQUA [WATER], CAPRYLYL/CAPRYL GLUCOSIDE, POLYACRYLAMIDOMETHYLPROPANE SULFONIC ACID, VP/VA COPOLYMER, HYDROLYZED RICE PROTEIN, PARFUM [FRAGRANCE], SODIUM HYDROXIDE, BENZOIC ACID, PHENOXYETHANOL, DEHYDROACETIC ACID.",https://www.letu.ru/product/noah-for-your-natural-beauty-flyuid-dlya-lokonov/125600052,"Флюид с рисовым протеином идеально подходит для вьющихся волос, предотвращая эффект пушистости. Благодаря ингредиентам растительного происхождения он делает волосы мягкими и блестящими, сохраняя естественные волны или кудри.",,https://www.letu.ru/common/img/pim/2023/09/EX_3d1604f7-9442-4f61-96e2-151f755dd633.jpg,,,,,,
,Бальзам,8034063522027,NOAH FOR YOUR NATURAL BEAUTY ,Кондиционер для волос,"AQUA, CETEARYL ALCOHOL, DISTEAROYLETHYL HYDROXYETHYLMONIUM METHOSULFATE, BEHENAMIDOPROPYL DIMETHYLAMINE, COCO-CAPRYLATE, ALOE BARBADENSIS LEAF JUICE (*), MORINGA OLEIFERA SEED OIL, GLYCERIN, MORINGA OLEIFERA SEED EXTRACT, COCO-GLUCOSIDE, GLYCERYL OLEATE, DICAPRYLYL ETHER, CITRIC ACID, PARFUM, PHENOXYETHANOL, LAURYL ALCOHOL, ETHYLHEXYLGLYCERIN. * FROM ORGANIC FARMING.",https://www.letu.ru/product/noah-for-your-natural-beauty-konditsioner-dlya-volos/125600064,"Универсальный кондиционер, который подходит для всех типов волос, обладает увлажняющим эффектом и делает волосы мягкими, легкими, блестящими и послушными.",,https://www.letu.ru/common/img/pim/2023/09/EX_666a47f5-a0a2-475a-8c4c-639cc8212776.jpg,,,,,,
,Шампунь,8034063520009,NOAH FOR YOUR NATURAL BEAUTY ,Шампунь для придания объема волос с цитрусом 250мл,"AQUA [WATER], SODIUM COCO-SULFATE, COCAMIDOPROPYL BETAINE, SODIUM COCOYL HYDROLYZED WHEAT PROTEIN, SODIUM OLIVAMPHOACETATE, MYRISTYL LACTATE, DECYL GLUCOSIDE, DICAPRYLYL ETHER, GLYCERYL OLEATE, CITRUS AURANTIUM AMARA FLOWER WATER [CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER WATER], CITRUS LIMON PEEL OIL [CITRUS LIMON (LEMON) PEEL OIL], CITRUS AURANTIUM BERGAMIA FRUIT OIL [CITRUS AURANTIUM BERGAMIA (BERGAMOT) FRUIT OIL], CITRUS AURANTIUM DULCIS PEEL OIL [CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL], CITRIC ACID, BENZOIC ACID, DEHYDROACETIC ACID, SODIUM CHLORIDE, PHENOXYETHANOL, TETRASODIUM GLUTAMATE DIACETATE, LIMONENE.",https://www.letu.ru/product/noah-for-your-natural-beauty-shampun-dlya-pridaniya-obema-volos-s-tsitrusom/125600034,"Шампунь для придания объема для тонких и жирных волос. Шампунь, изготовлен из ингредиентов растительного происхождения, которые бережно очищают кожу головы. Содержит эфирные масла лимона, апельсина и бергамота, которые придают волосам свежесть, блеск и объем.",,https://www.letu.ru/common/img/pim/2023/09/EX_5b3274d5-59e2-4360-b3a8-3269b29d193b.jpg,,,,,,
,Бальзам,,NOAH FOR YOUR NATURAL BEAUTY ,Кондиционер для волос питательный с манго,"AQUA [WATER], CETEARYL ALCOHOL, DISTEAROYLETHYL HYDROXYETHYLMONIUM METHOSULFATE, BEHENAMIDOPROPYL DIMETHYLAMINE, COCO-CAPRYLATE, PHENOXYETHANOL, DICAPRYLYL ETHER, LAURYL ALCOHOL, PARFUM [FRAGRANCE], CITRIC ACID, CITRUS MEDICA LIMONUM JUICE [CITRUS MEDICA LIMONUM (LEMON) JUICE], HYDROLYZED RICE PROTEIN, ETHYLHEXYLGLYCERIN, MANGIFERA INDICA EXTRACT [MANGIFERA INDICA (MANGO) FRUIT EXTRACT], COCO-GLUCOSIDE, GLYCERYL OLEATE, PASSIFLORA EDULIS FRUIT EXTRACT, BENZYL SALICYLATE, COUMARIN.",https://www.letu.ru/product/noah-for-your-natural-beauty-konditsioner-dlya-volos-pitatelnyi-s-mango/125600043,"Кондиционер без силиконов разработан специально для увлажнения волос. Его питательные и восстанавливающие ингредиенты, протеины манго и риса, делают волосы мягкими, защищенными и увлажненными, не утяжеляя их.",,https://www.letu.ru/common/img/pim/2023/09/EX_e0cf3c57-1e16-4b7d-91af-13f2c1c17f05.jpg,,,,,,
,Бальзам,,NOAH FOR YOUR NATURAL BEAUTY ,Кондиционер для волос увлажняющий,"AQUA [WATER], ALOE BARBADENSIS LEAF JUICE (*), CETEARYL ALCOHOL, ERYTHRITOL, MYRISTYL ALCOHOL, DISTEAROYLETHYL DIMONIUM CHLORIDE, DIGLYCERIN, PARFUM [FRAGRANCE], SODIUM GLUCONATE, SODIUM BENZOATE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CITRIC ACID, SESAMUM INDICUM (SESAME) SEED OIL (*), POTASSIUM SORBATE, AVENA SATIVA (OAT) LEAF/STALK EXTRACT, CINNAMYL ALCOHOL, SACCHAROMYCES FERMENT LYSATE FILTRATE. *INGREDIENTI PRODOTTI DA AGRICOLTURA BIOLOGICA / *INGREDIENTS FROM ORGANIC FARMING",https://www.letu.ru/product/noah-for-your-natural-beauty-konditsioner-dlya-volos-uvlazhnyayushchii/125600070,"Увлажняющий кондиционер с кунжутным маслом и овсом идеально подходит для всех типов волос, питая и увлажняя их.",,https://www.letu.ru/common/img/pim/2023/09/EX_1310c7e0-b070-4368-b914-8f33485261e3.jpg,,,,,,
